College ID,College Name,Campus ID,Campus,City/Town,Postal Code,Program Name,Program Type,Program Category,Audit,"GRADUATION RATE
(%)","GRADUATE EMPLOYMENT RATE
(%)","GRADUATE EMPLOYMENT RATE IN THE FIELD OF STUDY
(%)","GRADUATE SATISFACTION RATE
(%)
","EMPLOYER SATISFACTION RATE
(%)
","OSAP DEFAULT RATE
(%)"
200908,OFELIA PAGUIRIGAN,102202,"DAN ROBERT COLLEGE OF HEALTH CARE, TORONTO",TORONTO,M6A2A4,DEVELOPMENTAL SERVICES WORKER,Community and Social Services,Community Services Worker,Y,0.43,SS,SS,SS,ND,ND
200908,OFELIA PAGUIRIGAN,102202,"DAN ROBERT COLLEGE OF HEALTH CARE, TORONTO",TORONTO,M6A2A4,EARLY CHILDCARE ASSISTANT PROGRAM,Human Services,Early Childhood Assistant,Y,SS,ND,ND,ND,ND,ND
200908,OFELIA PAGUIRIGAN,102202,"DAN ROBERT COLLEGE OF HEALTH CARE, TORONTO",TORONTO,M6A2A4,NACC PSW 2015 (P/T),Health Services,Personal Support Worker/Personal Attendant,Y,0.63,1.00,0.50,1.00,ND,ND
200908,OFELIA PAGUIRIGAN,102202,"DAN ROBERT COLLEGE OF HEALTH CARE, TORONTO",TORONTO,M6A2A4,NACC PSW 2015 (40 WEEKS)*,Health Services,Personal Support Worker/Personal Attendant,Y,SS,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
200908,OFELIA PAGUIRIGAN,102202,"DAN ROBERT COLLEGE OF HEALTH CARE, TORONTO",TORONTO,M6A2A4,NACC PSW 2015 (45 WEEKS)*,Health Services,Personal Support Worker/Personal Attendant,Y,0.90,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
200908,OFELIA PAGUIRIGAN,102202,"DAN ROBERT COLLEGE OF HEALTH CARE, TORONTO",TORONTO,M6A2A4,NACC PSW 2015 (COMBINED 40 WEEKS AND 45 WEEKS)**,Health Services,Personal Support Worker/Personal Attendant,Y,See program results above,0.82,0.64,0.92,ND,See program results above
200911,CJ TRADING INTERNATIONAL INC.,+,+,,,+,,,Y,0.85,0.70,0.70,0.90,1.00,ND
200911,CJ TRADING INTERNATIONAL INC.,102208,"VICTORIA INTERNATIONAL COLLEGE OF BUSINESS & TECHNOLOGY, TORONTO",TORONTO,M2J1P8,+,,,Y,0.85,0.70,0.70,0.90,1.00,ND
200911,CJ TRADING INTERNATIONAL INC.,102208,"VICTORIA INTERNATIONAL COLLEGE OF BUSINESS & TECHNOLOGY, TORONTO",TORONTO,M2J1P8,COMPUTERIZED ACCOUNTING,Business,Business Administration,Y,SS,SS,SS,SS,ND,ND
200911,CJ TRADING INTERNATIONAL INC.,102208,"VICTORIA INTERNATIONAL COLLEGE OF BUSINESS & TECHNOLOGY, TORONTO",TORONTO,M2J1P8,EARLY CHILDCARE ASSISTANT,Human Services,Early Childhood Assistant,Y,SS,SS,SS,SS,1.00,ND
200911,CJ TRADING INTERNATIONAL INC.,102208,"VICTORIA INTERNATIONAL COLLEGE OF BUSINESS & TECHNOLOGY, TORONTO",TORONTO,M2J1P8,NACC PSW 2015,Health Services,Personal Support Worker/Personal Attendant,Y,0.82,0.75,0.75,1.00,ND,ND
200911,CJ TRADING INTERNATIONAL INC.,102208,"VICTORIA INTERNATIONAL COLLEGE OF BUSINESS & TECHNOLOGY, TORONTO",TORONTO,M2J1P8,SOFTWARE DEVELOPMENT,Computer and Information Technology,Information Technology,Y,SS,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,+,+,,,+,,,Y,0.54,0.88,0.56,0.53,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,+,,,Y,0.54,0.88,0.56,0.53,ND,0.10
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,AUDIO PRODUCTION & ENGINEERING (DISTANCE EDUCATION),Applied Arts and Science,Music Production and Recording Arts Technology,Y,SS,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,AUDIO PRODUCTION & ENGINEERING (HYBRID),Applied Arts and Science,Music Production and Recording Arts Technology,Y,SS,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,AUDIO PRODUCTION & ENGINEERING,Applied Arts and Science,Music Production and Recording Arts Technology,Y,0.55,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,ELECTRONIC MUSIC PRODUCTION (DISTANCE EDUCATION),Applied Arts and Science,Music Production and Recording Arts Technology,Y,ND,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,ELECTRONIC MUSIC PRODUCTION (HYBRID),Applied Arts and Science,Music Production and Recording Arts Technology,Y,ND,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,ELECTRONIC MUSIC PRODUCTION,Applied Arts and Science,Music Production and Recording Arts Technology,Y,0.48,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,LIVE EVENT & CONCERT PRODUCTION (HYBRID),Applied Arts and Science,Performing Arts,Y,ND,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,LIVE EVENT & CONCERT PRODUCTION,Applied Arts and Science,Performing Arts,Y,SS,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,LIVE SOUND (HYBRID),Applied Arts and Science,Music Production and Recording Arts Technology,Y,SS,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,MUSIC BUSINESS (DISTANCE EDUCATION),Applied Arts and Science,Music Production and Recording Arts Technology,Y,ND,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,MUSIC BUSINESS,Applied Arts and Science,Music Production and Recording Arts Technology,Y,SS,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,MUSIC MIXING & MASTERING,Applied Arts and Science,Music Production and Recording Arts Technology,Y,0.83,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,MUSIC PERFORMANCE & TECHNOLOGY,Applied Arts and Science,Music Production and Recording Arts Technology,Y,0.33,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,MUSIC PERFORMANCE,Applied Arts and Science,Music Production and Recording Arts Technology,Y,ND,SS,SS,SS,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,PROFESSIONAL SOUND & BUSINESS (LIVE PRODUCTION MAJOR),Applied Arts and Science,Music Production and Recording Arts Technology,Y,SS,ND,ND,ND,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,PROFESSIONAL SOUND & BUSINESS (STUDIO PRODUCTION MAJOR),Applied Arts and Science,Music Production and Recording Arts Technology,Y,0.32,1.00,1.00,1.00,ND,ND
200925,METALWORKS INSTITUTE INC.,102241,"METALWORKS INSTITUTE OF SOUND & MUSIC PRODUCTION, MISSISSAUGA",MISSISSAUGA,L5C1T7,PROFESSIONAL SOUND (AUDIO SPECIALIST),Applied Arts and Science,Music Production and Recording Arts Technology,Y,SS,ND,ND,ND,ND,ND
